bid2,bid_size2,ask2,ask_size2,,,bid3,bid_size3,ask3,ask_size3
18.36,3819,18.37,1650,,,16.68,4403,16.69,2418
18.36,3819,18.37,1650,,,16.68,4934,16.69,2417
18.36,3819,18.37,1650,,,16.68,4934,16.69,2417
18.36,3819,18.37,1650,,,16.68,4145,16.69,2614
18.36,3819,18.37,1650,,,16.68,4145,16.69,2614
18.36,3819,18.37,1650,,,16.68,4145,16.69,2614
18.36,3280,18.37,958,,,16.68,4145,16.69,2614
18.36,3280,18.37,958,,,16.68,4145,16.69,2614
18.36,3280,18.37,958,,,16.68,4145,16.69,2614
18.36,3280,18.37,958,,,16.68,4145,16.69,2614
18.36,3280,18.37,958,,,16.68,4145,16.69,2614
18.37,459,18.38,2096,,,16.68,4145,16.69,2614
18.37,459,18.38,2096,,,16.68,5272,16.69,2649
18.37,459,18.38,2096,,,16.68,5272,16.69,2649
18.37,459,18.38,2096,,,16.68,5272,16.69,2649
18.37,459,18.38,2096,,,16.68,5272,16.69,2649
18.38,3752,18.39,1146,,,16.68,5272,16.69,2649
18.38,3752,18.39,1146,,,16.69,3593,16.7,3735
18.38,3752,18.39,1146,,,16.69,3593,16.7,3735
18.38,3752,18.39,1146,,,16.69,3593,16.7,3735
18.38,3752,18.39,1146,,,16.69,3593,16.7,3735
18.38,3752,18.39,1146,,,16.69,3593,16.7,3735
18.38,4589,18.39,154,,,16.69,3593,16.7,3735
18.38,4589,18.39,154,,,16.69,4781,16.7,2726
18.38,4589,18.39,154,,,16.69,4781,16.7,2726
18.38,4589,18.39,154,,,16.69,4781,16.7,2726
18.38,4589,18.39,154,,,16.69,4781,16.7,2726
18.38,4589,18.39,154,,,16.69,4781,16.7,2726
18.38,4589,18.39,154,,,16.69,4781,16.7,2726
18.39,1930,18.4,1461,,,16.69,4781,16.7,2726
18.39,1930,18.4,1461,,,16.69,4901,16.7,876
18.39,1930,18.4,1461,,,16.69,4901,16.7,876
18.39,1930,18.4,1461,,,16.69,4901,16.7,876
18.39,2639,18.4,1958,,,16.7,27,16.71,4968
18.39,2639,18.4,1958,,,16.7,27,16.71,4968
18.39,2639,18.4,1958,,,16.7,27,16.71,4968
18.39,563,18.4,2923,,,16.7,27,16.71,4968
18.39,563,18.4,2923,,,16.69,5482,16.7,2819
18.39,563,18.4,2923,,,16.69,5482,16.7,2819
18.39,563,18.4,2923,,,16.69,5482,16.7,2819
18.39,563,18.4,2923,,,16.69,5482,16.7,2819
18.38,4442,18.39,333,,,16.69,5482,16.7,2819
18.38,4442,18.39,333,,,16.69,4847,16.7,3052
18.38,4442,18.39,333,,,16.69,4847,16.7,3052
18.38,4442,18.39,333,,,16.69,4847,16.7,3052
18.38,4442,18.39,333,,,16.69,4847,16.7,3052
18.38,4442,18.39,333,,,16.69,4847,16.7,3052
18.39,1542,18.4,3245,,,16.69,5287,16.7,2923
18.39,1542,18.4,3245,,,16.69,5287,16.7,2923
18.39,1542,18.4,3245,,,16.69,5287,16.7,2923
18.39,1542,18.4,3245,,,16.69,5287,16.7,2923
18.39,1542,18.4,3245,,,16.69,5287,16.7,2923
18.39,1542,18.4,3245,,,16.69,5287,16.7,2923
18.38,2921,18.39,1900,,,16.69,5287,16.7,2923
18.38,2921,18.39,1900,,,16.69,4316,16.7,3078
18.38,2921,18.39,1900,,,16.69,4316,16.7,3078
18.38,2921,18.39,1900,,,16.69,4316,16.7,3078
18.37,1890,18.38,3380,,,16.69,4316,16.7,3078
18.37,1890,18.38,3380,,,16.69,1047,16.7,4681
18.37,1890,18.38,3380,,,16.69,1047,16.7,4681
18.37,1890,18.38,3380,,,16.69,1047,16.7,4681
18.37,1890,18.38,3380,,,16.69,1047,16.7,4681
18.37,1890,18.38,3380,,,16.69,1047,16.7,4681
18.37,2859,18.38,582,,,16.69,1047,16.7,4681
18.37,2859,18.38,582,,,16.69,1047,16.7,4681
18.37,2859,18.38,582,,,16.68,5859,16.69,177
18.37,2859,18.38,582,,,16.68,5859,16.69,177
18.37,2859,18.38,582,,,16.68,5859,16.69,177
18.37,2859,18.38,582,,,16.68,5859,16.69,177
18.37,3222,18.38,448,,,16.68,5859,16.69,177
18.37,3222,18.38,448,,,16.68,5303,16.69,104
18.37,3222,18.38,448,,,16.68,5303,16.69,104
18.37,3222,18.38,448,,,16.68,5303,16.69,104
18.37,3222,18.38,448,,,16.68,5303,16.69,104
18.37,2314,18.38,444,,,16.68,5303,16.69,104
18.37,2314,18.38,444,,,16.68,4834,16.69,327
18.37,2314,18.38,444,,,16.68,4834,16.69,327
18.37,2314,18.38,444,,,16.68,4834,16.69,327
18.37,2314,18.38,444,,,16.68,4834,16.69,327
18.37,2314,18.38,444,,,16.68,4834,16.69,327
18.37,3422,18.38,2556,,,16.68,4834,16.69,327
18.37,3422,18.38,2556,,,16.69,543,16.7,5623
18.37,3422,18.38,2556,,,16.69,543,16.7,5623
18.37,3422,18.38,2556,,,16.69,543,16.7,5623
18.37,3422,18.38,2556,,,16.69,543,16.7,5623
18.38,1422,18.39,1474,,,16.69,543,16.7,5623
18.38,1422,18.39,1474,,,16.69,2872,16.7,3645
18.38,1422,18.39,1474,,,16.69,2872,16.7,3645
18.38,1422,18.39,1474,,,16.69,2872,16.7,3645
18.38,1422,18.39,1474,,,16.69,2872,16.7,3645
18.38,1422,18.39,1474,,,16.69,2872,16.7,3645
18.38,2720,18.39,597,,,16.69,2745,16.7,3603
18.38,2720,18.39,597,,,16.69,2745,16.7,3603
18.38,2720,18.39,597,,,16.69,2745,16.7,3603
18.38,2720,18.39,597,,,16.69,2745,16.7,3603
18.38,2955,18.39,436,,,16.69,2745,16.7,3603
18.38,2955,18.39,436,,,16.69,2761,16.7,3234
18.38,2955,18.39,436,,,16.69,2761,16.7,3234
18.38,2955,18.39,436,,,16.69,2761,16.7,3234
18.39,745,18.4,2639,,,16.69,2761,16.7,3234
18.39,745,18.4,2639,,,16.69,3862,16.7,2675
18.39,745,18.4,2639,,,16.69,3862,16.7,2675
18.39,745,18.4,2639,,,16.69,3862,16.7,2675
18.39,745,18.4,2639,,,16.69,3862,16.7,2675
18.39,313,18.4,4269,,,16.69,3862,16.7,2675
18.39,313,18.4,4269,,,16.69,4131,16.7,3401
18.39,313,18.4,4269,,,16.69,4131,16.7,3401
18.39,313,18.4,4269,,,16.69,4131,16.7,3401
18.39,313,18.4,4269,,,16.69,4131,16.7,3401
18.39,313,18.4,4269,,,16.69,4131,16.7,3401
18.38,3904,18.39,322,,,16.69,4131,16.7,3401
18.38,3904,18.39,322,,,16.69,3388,16.7,3216
18.38,3904,18.39,322,,,16.69,3388,16.7,3216
18.38,3904,18.39,322,,,16.69,3388,16.7,3216
18.38,3656,18.39,278,,,16.69,3328,16.7,3188
18.38,3656,18.39,278,,,16.69,3328,16.7,3188
18.38,3656,18.39,278,,,16.69,3328,16.7,3188
18.38,3656,18.39,278,,,16.69,3328,16.7,3188
18.38,3435,18.39,312,,,16.69,3328,16.7,3188
18.38,3435,18.39,312,,,16.69,3305,16.7,3307
18.38,3435,18.39,312,,,16.69,3305,16.7,3307
18.38,3435,18.39,312,,,16.69,3305,16.7,3307
18.38,3435,18.39,312,,,16.69,3305,16.7,3307
18.39,527,18.4,3954,,,16.69,3305,16.7,3307
18.39,527,18.4,3954,,,16.69,3053,16.7,3073
18.39,527,18.4,3954,,,16.69,3053,16.7,3073
18.39,527,18.4,3954,,,16.69,3053,16.7,3073
18.39,527,18.4,3954,,,16.69,3053,16.7,3073
18.37,2726,18.38,2085,,,16.69,3053,16.7,3073
18.37,2726,18.38,2085,,,16.69,811,16.7,4280
18.37,2726,18.38,2085,,,16.69,811,16.7,4280
18.37,2726,18.38,2085,,,16.69,811,16.7,4280
18.37,3207,18.38,1457,,,16.69,811,16.7,4280
18.37,3207,18.38,1457,,,16.69,799,16.7,4245
18.37,3207,18.38,1457,,,16.69,799,16.7,4245
18.37,3207,18.38,1457,,,16.69,799,16.7,4245
18.37,3207,18.38,1457,,,16.69,799,16.7,4245
18.37,3207,18.38,1457,,,16.69,799,16.7,4245
18.37,3424,18.38,152,,,16.69,799,16.7,4245
18.37,3424,18.38,152,,,16.69,2039,16.7,4274
18.37,3424,18.38,152,,,16.69,2039,16.7,4274
18.37,3424,18.38,152,,,16.69,2039,16.7,4274
18.37,3424,18.38,152,,,16.69,2039,16.7,4274
18.37,3424,18.38,152,,,16.69,2039,16.7,4274
18.37,437,18.38,3674,,,16.69,2039,16.7,4274
18.37,437,18.38,3674,,,16.68,4118,16.69,2727
18.37,437,18.38,3674,,,16.68,4118,16.69,2727
18.37,437,18.38,3674,,,16.68,4118,16.69,2727
18.37,437,18.38,3674,,,16.68,4118,16.69,2727
18.36,2024,18.37,2550,,,16.68,4118,16.69,2727
18.36,2024,18.37,2550,,,16.68,3765,16.69,3988
18.36,2024,18.37,2550,,,16.68,3765,16.69,3988
18.36,2024,18.37,2550,,,16.68,3765,16.69,3988
18.36,2024,18.37,2550,,,16.68,3765,16.69,3988
18.37,1684,18.38,2740,,,16.68,4559,16.69,3419
18.37,1684,18.38,2740,,,16.68,4559,16.69,3419
18.37,1684,18.38,2740,,,16.68,4559,16.69,3419
18.36,2036,18.37,2764,,,16.68,4559,16.69,3419
18.36,2036,18.37,2764,,,16.68,3133,16.69,3760
18.36,2036,18.37,2764,,,16.68,3133,16.69,3760
18.36,2036,18.37,2764,,,16.68,3133,16.69,3760
18.36,2036,18.37,2764,,,16.68,3133,16.69,3760
18.35,4234,18.36,1331,,,16.68,3133,16.69,3760
18.35,4234,18.36,1331,,,16.68,2873,16.69,4489
18.35,4234,18.36,1331,,,16.68,2873,16.69,4489
18.35,4234,18.36,1331,,,16.68,2873,16.69,4489
18.35,4234,18.36,1331,,,16.68,2873,16.69,4489
18.36,631,18.37,4861,,,16.68,2873,16.69,4489
18.36,631,18.37,4861,,,16.68,2865,16.69,4489
18.36,631,18.37,4861,,,16.68,2865,16.69,4489
18.36,631,18.37,4861,,,16.68,2865,16.69,4489
18.36,631,18.37,4861,,,16.68,3126,16.69,3802
18.36,631,18.37,4861,,,16.68,3126,16.69,3802
18.36,631,18.37,4861,,,16.68,3126,16.69,3802
18.36,1967,18.37,3146,,,16.68,3126,16.69,3802
18.36,1967,18.37,3146,,,16.68,3126,16.69,3802
18.36,1967,18.37,3146,,,16.68,34,16.69,6082
18.36,1967,18.37,3146,,,16.68,34,16.69,6082
18.36,1967,18.37,3146,,,16.68,34,16.69,6082
18.35,1580,18.36,3627,,,16.68,34,16.69,6082
18.35,1580,18.36,3627,,,16.68,34,16.69,6082
18.35,1580,18.36,3627,,,16.68,34,16.69,6082
18.35,1580,18.36,3627,,,16.68,34,16.69,6082
18.35,1580,18.36,3627,,,16.68,34,16.69,6082
18.36,5049,18.37,1168,,,16.68,34,16.69,6082
18.36,5049,18.37,1168,,,16.68,4672,16.69,3226
18.36,5049,18.37,1168,,,16.68,4672,16.69,3226
18.36,5049,18.37,1168,,,16.68,4672,16.69,3226
18.36,5049,18.37,1168,,,16.68,4672,16.69,3226
18.36,5049,18.37,1168,,,16.68,4672,16.69,3226
18.36,5049,18.37,1168,,,16.68,4672,16.69,3226
18.35,2918,18.36,1413,,,16.68,4672,16.69,3226
18.35,2918,18.36,1413,,,16.68,633,16.69,4313
18.35,2918,18.36,1413,,,16.68,633,16.69,4313
18.35,2918,18.36,1413,,,16.68,633,16.69,4313
18.35,2918,18.36,1413,,,16.68,633,16.69,4313
18.35,2918,18.36,1413,,,16.68,633,16.69,4313
18.35,4957,18.36,420,,,16.68,3051,16.69,4239
18.35,4957,18.36,420,,,16.68,3051,16.69,4239
18.35,4957,18.36,420,,,16.68,3051,16.69,4239
18.35,4497,18.36,409,,,16.68,3051,16.69,4239
18.35,4497,18.36,409,,,16.68,2730,16.69,4240
18.35,4497,18.36,409,,,16.68,2730,16.69,4240
18.35,4497,18.36,409,,,16.68,2730,16.69,4240
18.35,4497,18.36,409,,,16.68,2730,16.69,4240
18.35,4497,18.36,409,,,16.68,939,16.69,4277
18.35,3590,18.36,816,,,16.68,939,16.69,4277
18.35,3590,18.36,816,,,16.68,939,16.69,4277
18.35,3590,18.36,816,,,16.68,939,16.69,4277
18.36,4896,18.37,558,,,16.68,4653,16.69,2775
18.36,4896,18.37,558,,,16.68,4653,16.69,2775
18.36,4896,18.37,558,,,16.68,4653,16.69,2775
18.36,4896,18.37,558,,,16.68,4653,16.69,2775
18.36,4896,18.37,558,,,16.68,4653,16.69,2775
18.37,2392,18.38,839,,,16.68,4653,16.69,2775
18.37,2392,18.38,839,,,16.68,4567,16.69,1911
18.37,2392,18.38,839,,,16.68,4567,16.69,1911
18.37,2392,18.38,839,,,16.68,4567,16.69,1911
18.37,2392,18.38,839,,,16.68,4567,16.69,1911
18.36,4572,18.37,706,,,16.68,4567,16.69,1911
18.36,4572,18.37,706,,,16.68,4148,16.69,3069
18.36,4572,18.37,706,,,16.68,4148,16.69,3069
18.36,4572,18.37,706,,,16.68,4148,16.69,3069
18.36,4572,18.37,706,,,16.68,4148,16.69,3069
18.36,4572,18.37,706,,,16.68,4148,16.69,3069
18.36,1354,18.37,3268,,,16.68,4148,16.69,3069
18.36,1354,18.37,3268,,,16.68,3344,16.69,4182
18.36,1354,18.37,3268,,,16.68,3344,16.69,4182
18.36,1354,18.37,3268,,,16.68,3344,16.69,4182
18.36,1354,18.37,3268,,,16.68,3344,16.69,4182
18.36,1354,18.37,3268,,,16.68,3344,16.69,4182
18.36,1315,18.37,2412,,,16.68,3344,16.69,4182
18.36,1315,18.37,2412,,,16.68,3068,16.69,4034
18.36,1315,18.37,2412,,,16.68,3068,16.69,4034
18.36,1315,18.37,2412,,,16.68,3068,16.69,4034
18.36,1315,18.37,2412,,,16.68,3068,16.69,4034
18.36,1274,18.37,1227,,,16.68,3068,16.69,4034
18.36,1274,18.37,1227,,,16.68,3351,16.69,3066
18.36,1274,18.37,1227,,,16.68,3351,16.69,3066
18.36,1274,18.37,1227,,,16.68,3259,16.69,3283
18.36,1274,18.37,1227,,,16.68,3259,16.69,3283
18.36,1274,18.37,1227,,,16.68,3259,16.69,3283
18.35,5391,18.36,109,,,16.68,3259,16.69,3283
18.35,5391,18.36,109,,,16.68,3259,16.69,3283
18.35,5391,18.36,109,,,16.68,3259,16.69,3283
18.35,5391,18.36,109,,,16.68,3259,16.69,3283
18.36,5021,18.37,311,,,16.68,3259,16.69,3283
18.36,5021,18.37,311,,,16.68,4506,16.69,2692
18.36,5021,18.37,311,,,16.68,4506,16.69,2692
18.36,5021,18.37,311,,,16.68,4506,16.69,2692
18.36,5021,18.37,311,,,16.68,4506,16.69,2692
18.37,1388,18.38,2559,,,16.68,4506,16.69,2692
18.37,1388,18.38,2559,,,16.68,4506,16.69,2692
18.37,1388,18.38,2559,,,16.68,4759,16.69,2673
18.37,1388,18.38,2559,,,16.68,4759,16.69,2673
18.37,1388,18.38,2559,,,16.68,4759,16.69,2673
18.37,1388,18.38,2559,,,16.68,4759,16.69,2673
18.37,778,18.38,2886,,,16.68,4451,16.69,2865
18.37,778,18.38,2886,,,16.68,4451,16.69,2865
18.37,778,18.38,2886,,,16.68,4451,16.69,2865
18.37,778,18.38,2886,,,16.68,4451,16.69,2865
18.37,778,18.38,2886,,,16.68,4451,16.69,2865
18.37,13,18.38,3921,,,16.68,4451,16.69,2865
18.37,13,18.38,3921,,,16.68,4219,16.69,2649
18.37,13,18.38,3921,,,16.68,4219,16.69,2649
18.37,13,18.38,3921,,,16.68,4219,16.69,2649
18.37,13,18.38,3921,,,16.68,4219,16.69,2649
18.37,13,18.38,3921,,,16.68,4219,16.69,2649
18.35,3861,18.36,1914,,,16.68,4219,16.69,2649
18.35,3861,18.36,1914,,,16.68,1867,16.69,4027
18.35,3861,18.36,1914,,,16.68,1867,16.69,4027
18.35,3861,18.36,1914,,,16.68,1867,16.69,4027
18.35,3861,18.36,1914,,,16.68,1867,16.69,4027
18.35,3051,18.36,1773,,,16.68,1867,16.69,4027
18.35,3051,18.36,1773,,,16.68,801,16.69,4083
18.35,3051,18.36,1773,,,16.68,801,16.69,4083
18.35,3051,18.36,1773,,,16.68,801,16.69,4083
18.35,3051,18.36,1773,,,16.68,801,16.69,4083
18.35,3299,18.36,1120,,,16.68,801,16.69,4083
18.35,3299,18.36,1120,,,16.68,606,16.69,4102
18.35,3299,18.36,1120,,,16.68,606,16.69,4102
18.35,3299,18.36,1120,,,16.68,606,16.69,4102
18.35,3299,18.36,1120,,,16.68,543,16.69,4103
18.35,3299,18.36,1120,,,16.68,543,16.69,4103
18.35,3299,18.36,1120,,,16.68,543,16.69,4103
18.35,3344,18.36,1295,,,16.68,543,16.69,4103
18.35,3344,18.36,1295,,,16.68,543,16.69,4103
18.35,3344,18.36,1295,,,16.68,543,16.69,4103
18.35,3344,18.36,1295,,,16.68,543,16.69,4103
18.35,1249,18.36,2336,,,16.68,543,16.69,4103
18.35,1249,18.36,2336,,,16.68,18,16.69,5928
18.35,1249,18.36,2336,,,16.68,18,16.69,5928
18.35,1249,18.36,2336,,,16.68,18,16.69,5928
18.35,1249,18.36,2336,,,16.68,18,16.69,5928
18.35,1249,18.36,2336,,,16.68,18,16.69,5928
18.35,1239,18.36,1434,,,16.68,18,16.69,5928
18.35,1239,18.36,1434,,,16.67,4466,16.68,178
18.35,1239,18.36,1434,,,16.67,4466,16.68,178
18.35,1239,18.36,1434,,,16.67,4466,16.68,178
18.35,17,18.36,3917,,,16.67,4466,16.68,178
18.35,17,18.36,3917,,,16.67,4389,16.68,2665
18.35,17,18.36,3917,,,16.67,4389,16.68,2665
18.35,17,18.36,3917,,,16.67,4389,16.68,2665
18.35,17,18.36,3917,,,16.67,4389,16.68,2665
18.35,17,18.36,3917,,,16.67,4389,16.68,2665
18.35,17,18.36,3917,,,16.67,4389,16.68,2665
18.33,4036,18.34,1835,,,16.67,2630,16.68,3871
18.33,4036,18.34,1835,,,16.67,2630,16.68,3871
18.33,4036,18.34,1835,,,16.67,2630,16.68,3871
18.33,4036,18.34,1835,,,16.67,2630,16.68,3871
18.37,5818,18.38,328,,,16.67,2630,16.68,3871
18.37,5818,18.38,328,,,16.67,2630,16.68,3871
18.37,5818,18.38,328,,,16.68,6317,16.69,22
18.37,5818,18.38,328,,,16.68,6317,16.69,22
18.37,5818,18.38,328,,,16.68,6317,16.69,22
18.37,5818,18.38,328,,,16.68,6317,16.69,22
18.37,5354,18.38,953,,,16.68,6317,16.69,22
18.37,5354,18.38,953,,,16.68,5730,16.69,103
18.37,5354,18.38,953,,,16.68,5730,16.69,103
18.37,5354,18.38,953,,,16.68,5730,16.69,103
18.37,5354,18.38,953,,,16.68,5730,16.69,103
18.37,5354,18.38,953,,,16.68,5730,16.69,103
18.35,4632,18.36,393,,,16.68,5730,16.69,103
18.35,4632,18.36,393,,,16.68,5730,16.69,103
18.35,4632,18.36,393,,,16.68,2240,16.69,4022
18.35,4632,18.36,393,,,16.68,2240,16.69,4022
18.35,4632,18.36,393,,,16.68,2240,16.69,4022
18.35,4632,18.36,393,,,16.68,2240,16.69,4022
18.34,158,18.35,2520,,,16.68,2240,16.69,4022
18.34,158,18.35,2520,,,16.68,2240,16.69,4022
18.34,158,18.35,2520,,,16.67,2038,16.68,4309
18.34,158,18.35,2520,,,16.67,2038,16.68,4309
18.34,158,18.35,2520,,,16.67,2038,16.68,4309
18.34,158,18.35,2520,,,16.67,2038,16.68,4309
18.34,158,18.35,2520,,,16.67,2038,16.68,4309
18.33,3449,18.34,294,,,16.67,2038,16.68,4309
18.33,3449,18.34,294,,,16.67,2998,16.68,3986
18.33,3449,18.34,294,,,16.67,2998,16.68,3986
18.33,3449,18.34,294,,,16.67,2998,16.68,3986
18.33,3449,18.34,294,,,16.67,2998,16.68,3986
18.34,3208,18.35,508,,,16.67,2998,16.68,3986
18.34,3208,18.35,508,,,16.67,4332,16.68,2637
18.34,3208,18.35,508,,,16.67,4332,16.68,2637
18.34,3208,18.35,508,,,16.67,4332,16.68,2637
18.34,3208,18.35,508,,,16.67,4332,16.68,2637
18.35,2710,18.36,396,,,16.67,4332,16.68,2637
18.35,2710,18.36,396,,,16.67,5672,16.68,104
18.35,2710,18.36,396,,,16.67,5672,16.68,104
18.35,2710,18.36,396,,,16.67,5672,16.68,104
18.35,2710,18.36,396,,,16.67,5672,16.68,104
18.35,2710,18.36,396,,,16.67,5672,16.68,104
18.35,2710,18.36,396,,,16.67,5672,16.68,104
18.35,3570,18.36,257,,,16.67,5672,16.68,104
18.35,3570,18.36,257,,,16.67,5417,16.68,29
18.35,3570,18.36,257,,,16.67,5417,16.68,29
18.35,3570,18.36,257,,,16.67,5417,16.68,29
18.35,3570,18.36,257,,,16.67,5417,16.68,29
18.35,3570,18.36,257,,,16.67,5417,16.68,29
18.35,3570,18.36,257,,,16.68,4847,16.69,3216
18.35,3570,18.36,257,,,16.68,4847,16.69,3216
18.36,3427,18.37,441,,,16.68,4847,16.69,3216
18.36,3427,18.37,441,,,16.68,4847,16.69,3216
18.36,3427,18.37,441,,,16.68,4847,16.69,3216
18.36,3427,18.37,441,,,16.68,4250,16.69,3526
18.36,1695,18.37,1074,,,16.68,4250,16.69,3526
18.36,1695,18.37,1074,,,16.68,4250,16.69,3526
18.36,1695,18.37,1074,,,16.68,4250,16.69,3526
18.36,1695,18.37,1074,,,16.68,3815,16.69,4215
18.36,8,18.37,3040,,,16.68,3815,16.69,4215
18.36,8,18.37,3040,,,16.68,3815,16.69,4215
18.36,8,18.37,3040,,,16.68,3815,16.69,4215
18.36,8,18.37,3040,,,16.68,3815,16.69,4215
18.36,8,18.37,3040,,,16.67,4600,16.68,2948
18.34,4561,18.35,325,,,16.67,4600,16.68,2948
18.34,4561,18.35,325,,,16.67,4600,16.68,2948
18.34,4561,18.35,325,,,16.67,4600,16.68,2948
18.34,4561,18.35,325,,,16.67,4600,16.68,2948
18.34,4561,18.35,325,,,16.68,4070,16.69,3691
18.36,3768,18.37,333,,,16.68,4070,16.69,3691
18.36,3768,18.37,333,,,16.68,4070,16.69,3691
18.36,3768,18.37,333,,,16.68,4032,16.69,3949
18.36,3768,18.37,333,,,16.68,4032,16.69,3949
18.36,3768,18.37,333,,,16.68,4032,16.69,3949
18.36,1413,18.37,1821,,,16.68,4032,16.69,3949
18.36,1413,18.37,1821,,,16.68,4032,16.69,3949
18.36,1413,18.37,1821,,,16.68,4032,16.69,3949
18.36,1413,18.37,1821,,,16.68,4032,16.69,3949
18.36,399,18.37,1959,,,16.68,4032,16.69,3949
18.36,399,18.37,1959,,,16.68,3637,16.69,3982
18.36,399,18.37,1959,,,16.68,3637,16.69,3982
18.36,399,18.37,1959,,,16.68,3637,16.69,3982
18.36,399,18.37,1959,,,16.68,3637,16.69,3982
18.36,399,18.37,1959,,,16.68,3637,16.69,3982
18.36,399,18.37,1959,,,16.68,3637,16.69,3982
18.36,399,18.37,1959,,,16.68,3637,16.69,3982
18.36,1607,18.37,1936,,,16.68,3637,16.69,3982
18.36,1607,18.37,1936,,,16.68,2911,16.69,3738
18.36,1607,18.37,1936,,,16.68,2911,16.69,3738
18.36,1607,18.37,1936,,,16.68,2911,16.69,3738
18.36,1607,18.37,1936,,,16.68,2911,16.69,3738
18.35,3531,18.36,850,,,16.68,2911,16.69,3738
18.35,3531,18.36,850,,,16.68,463,16.69,4417
18.35,3531,18.36,850,,,16.68,463,16.69,4417
18.35,3531,18.36,850,,,16.68,463,16.69,4417
18.35,3531,18.36,850,,,16.68,463,16.69,4417
18.35,3531,18.36,850,,,16.68,463,16.69,4417
18.36,1589,18.37,1724,,,16.68,463,16.69,4417
18.36,1589,18.37,1724,,,16.68,2876,16.69,3979
18.36,1589,18.37,1724,,,16.68,2876,16.69,3979
18.36,1589,18.37,1724,,,16.68,2876,16.69,3979
18.36,1531,18.37,1761,,,16.68,2876,16.69,3979
18.36,1531,18.37,1761,,,16.68,2738,16.69,4215
18.36,1531,18.37,1761,,,16.68,2738,16.69,4215
18.36,1531,18.37,1761,,,16.68,2702,16.69,4006
18.36,1531,18.37,1761,,,16.68,2702,16.69,4006
18.36,1340,18.37,1778,,,16.68,2702,16.69,4006
18.36,1340,18.37,1778,,,16.68,2702,16.69,4006
18.36,1340,18.37,1778,,,16.68,2702,16.69,4006
18.36,1340,18.37,1778,,,16.68,2702,16.69,4006
18.36,1340,18.37,1778,,,16.68,2905,16.69,3719
18.36,1340,18.37,1778,,,16.68,2905,16.69,3719
18.36,1340,18.37,1778,,,16.68,2905,16.69,3719
18.36,3173,18.37,306,,,16.68,2905,16.69,3719
18.36,3173,18.37,306,,,16.68,2905,16.69,3719
18.36,3173,18.37,306,,,16.68,2905,16.69,3719
18.36,3173,18.37,306,,,16.68,2905,16.69,3719
18.36,3173,18.37,306,,,16.68,2905,16.69,3719
18.35,2490,18.36,671,,,16.68,2905,16.69,3719
18.35,2490,18.36,671,,,16.68,180,16.69,4654
18.35,2490,18.36,671,,,16.68,180,16.69,4654
18.34,2157,18.35,1492,,,16.68,180,16.69,4654
18.34,2157,18.35,1492,,,16.68,180,16.69,4654
18.34,2157,18.35,1492,,,16.67,3294,16.68,3347
18.34,2157,18.35,1492,,,16.67,3294,16.68,3347
18.34,2157,18.35,1492,,,16.67,3294,16.68,3347
18.34,2157,18.35,1492,,,16.67,3294,16.68,3347
18.34,2157,18.35,1492,,,16.67,3294,16.68,3347
18.35,2442,18.36,890,,,16.67,3294,16.68,3347
18.35,2442,18.36,890,,,16.67,3933,16.68,342
18.35,2442,18.36,890,,,16.67,3933,16.68,342
18.35,2442,18.36,890,,,16.67,3933,16.68,342
18.35,2442,18.36,890,,,16.67,3933,16.68,342
18.35,2442,18.36,890,,,16.67,3933,16.68,342
18.36,153,18.37,3385,,,16.67,4664,16.68,16
18.36,153,18.37,3385,,,16.67,4664,16.68,16
18.36,153,18.37,3385,,,16.67,4664,16.68,16
18.36,153,18.37,3385,,,16.68,3700,16.69,4136
18.36,153,18.37,3385,,,16.68,3700,16.69,4136
18.36,3044,18.37,1361,,,16.68,3700,16.69,4136
18.36,3044,18.37,1361,,,16.68,3700,16.69,4136
18.36,3044,18.37,1361,,,16.68,3700,16.69,4136
18.36,3044,18.37,1361,,,16.68,3700,16.69,4136
18.37,2785,18.38,466,,,16.68,3700,16.69,4136
18.37,2785,18.38,466,,,16.68,3700,16.69,4136
18.37,2785,18.38,466,,,16.68,4734,16.69,2652
18.37,2785,18.38,466,,,16.68,4734,16.69,2652
18.37,2785,18.38,466,,,16.68,4734,16.69,2652
18.37,2785,18.38,466,,,16.68,3945,16.69,3018
18.37,2785,18.38,466,,,16.68,3945,16.69,3018
18.36,4520,18.37,340,,,16.68,3945,16.69,3018
18.36,4520,18.37,340,,,16.68,3945,16.69,3018
18.36,4520,18.37,340,,,16.68,3945,16.69,3018
18.36,2748,18.37,1334,,,16.68,3945,16.69,3018
18.36,2748,18.37,1334,,,16.68,3867,16.69,3290
18.36,2748,18.37,1334,,,16.68,3867,16.69,3290
18.36,2748,18.37,1334,,,16.68,3867,16.69,3290
18.36,3661,18.37,2,,,16.68,3566,16.69,3031
18.36,3661,18.37,2,,,16.68,3566,16.69,3031
18.36,3661,18.37,2,,,16.68,3566,16.69,3031
18.36,3661,18.37,2,,,16.68,3566,16.69,3031
18.36,3661,18.37,2,,,16.68,3566,16.69,3031
18.36,3661,18.37,2,,,16.68,4453,16.69,3040
18.37,695,18.38,2256,,,16.68,4453,16.69,3040
18.37,695,18.38,2256,,,16.69,2145,16.7,4419
18.37,695,18.38,2256,,,16.69,2145,16.7,4419
18.37,695,18.38,2256,,,16.69,2145,16.7,4419
18.38,2064,18.39,811,,,16.69,2145,16.7,4419
18.38,2064,18.39,811,,,16.69,2145,16.7,4419
